24,0.068182
29,0.081921
35,0.112903
37,0.134058
42,0.116022
46,0.164286
52,0.149425
53,0.177258
54,0.165138
57,0.152406
61,0.205387
64,0.230216
67,0.198225
68,0.2125
71,0.239865
76,0.188586
80,0.197531
81,0.2025
87,0.245763
93,0.230769
95,0.274566
98,0.269231
