24,0.000001
28,0.095563
30,0.10989
36,0.129496
37,0.097884
42,0.146341
43,0.152482
45,0.135135
48,0.169611
51,0.148688
58,0.207885
58,0.14321
61,0.140878
62,0.153465
68,0.215873
73,0.196765
79,0.212938
84,0.226415
89,0.206019
91,0.248634
95,0.286145
